"chr1"	"gene1"	"pos1"	"strand1"	"chr2"	"gene2"	"pos2"	"strand2"	"fusion_type"	"num"	"score"	"gap"	"don_dist"	"acc_dist"	"mapq"	"badfj3"	"jct_ind"	"genome"	"genome.anomaly"	"genome.pval"	"reg"	"reg.anomaly"	"reg.pval"	"junc"	"junc.anom"	"junc.pval"	"FarJunc"	"FarJunc.anom"	"FarJunc.pval"	"unaligned"	"NoPartner"	"NetPValue"	"X_1NoIndels.Indels"	"X_2NoIndels.Indels"	"BadFJ.1"	"BadFJv2.1"	"ExonL"	"ExonR"	"numReads.x"	"logsum_2.x"	"productPhat_lower.x"	"productPhat.x"	"junction_cdf.x"	"junction_cdf_lower.x"	"numReads.y"	"logsum_2.y"	"productPhat_lower.y"	"productPhat.y"	"junction_cdf.y"	"junction_cdf_lower.y"	"junction_cdf_windel_diff"	"emp_p"
"chr20"	"PKIG"	43192950	"+"	"chr20"	"PKIG"	43218436	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	6	0	"-30"	-18422	-2	0	"False"	30095	23	1	"0.843239487752"	1	0	"0.781288113048"	0	0	"-"	0	0	"-"	0	0	0.881944443087	"12:0"	"13:0"	0	0	102	102	"12"	"-1.29298019383655"	"0.274451644001505"	"0.719419985351299"	"0.683"	"0.544"	12	-1.29298019383655	0.274451644001505	0.719419985351299	0.67	0.514	0	0.00370828182941904
"chr1"	"SGIP1"	67098771	"+"	"chr1"	"SGIP1"	67105469	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	4	0.00694444444444	"-16"	-6	9	0	"False"	23025	7	0	"0.178262193284"	2	0	"0.361728992262"	0	0	"-"	0	0	"-"	0	0	0.195461510362	"7:0"	"2:0"	0	0	425	425	"4"	"-2.8131996030848"	"0.0600126681576777"	"0.570865561506771"	"0.281"	"0.148"	4	-2.8131996030848	0.0600126681576777	0.570865561506771	0.268	0.145	0	0.0234857849196539
"chr2"	"DFNB59"	179323964	"+"	"chr2"	"DFNB59"	179325074	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	3	0	"-32"	610	-1	0	"False"	34676	4	0	"0.771306670906"	3	0	"0.17671263917"	0	0	"-"	0	0	"-"	0	0	0.602767739007	"3:0"	"4:0"	0	0	13	13	"4"	"-1.7002340880111"	"0.182640765034811"	"0.714566721635511"	"0.315"	"0.188"	4	-1.7002340880111	0.182640765034811	0.714566721635511	0.301	0.186	0	0.0210135970333745
"chr5"	"RUFY1"	179026636	"+"	"chr5"	"RUFY1"	179027073	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	9	0	"0"	814	1380	0	"True"	44815	23	0	"0.999398227338"	0	0	"-"	0	0	"-"	0	6	"-"	1	0	0.999398227338	"21:0"	"15:0"	0	0	135	135	"13"	"-9.31988489017549"	"8.96242264382227e-05"	"0.00360155055307557"	"0.269"	"0.136"	13	-9.31988489017549	8.96242264382227e-05	0.00360155055307557	0.27	0.124	0	0.0234857849196539
"chr7"	"CBX3"	26242230	"+"	"chr7"	"CBX3"	26242591	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	6	0.00340136054422	"0"	-412	0	0	"True"	50827	16	2	"0.963813956271"	2	0	"0.361728992262"	0	0	"-"	0	0	"-"	0	0	0.959429027875	"9:0"	"9:0"	0	0	33	33	"7"	"-3.26118376464499"	"0.038342982075398"	"0.387491622949388"	"0.389"	"0.232"	7	-3.26118376464499	0.038342982075398	0.387491622949388	0.36	0.222	0	0.0185414091470952
"chr19"	"FAM129C"	17660562	"+"	"chr19"	"GLT25D1"	17666646	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	3	0	"-10"	226	135	0	"False"	20927	2	0	"0.089541218121"	9	0	"0.299384757563"	0	0	"-"	0	0	"-"	0	0	0.143719756274	"4:0"	"7:0"	0	0	24	39	"8"	"-9.8938640211978"	"5.04834993208546e-05"	"0.0137906657738899"	"0.215"	"0.069"	8	-9.8938640211978	5.04834993208546e-05	0.0137906657738899	0.205	0.058	0	0.0321384425216316
"chr4"	"PDLIM5"	95497182	"+"	"chr4"	"PDLIM5"	95503704	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	3	0	"-10"	-3	-164	0	"False"	40940	4	0	"0.771306670906"	0	0	"-"	0	0	"-"	0	0	"-"	2	0	0.771306670906	"4:0"	"2:0"	0	0	33	33	"2"	"-0.0213430171270609"	"0.978883133294702"	"0.998328146876073"	"0.582"	"0.309"	2	-0.0213430171270609	0.978883133294702	0.998328146876073	0.595	0.314	0	0.00370828182941904
"chr9"	"ANKRD18B"	33567312	"+"	"chr9"	"ANKRD18B"	33573564	"+"	"no_fusion-donor_local-intrachrom_plus_reg"	2	0	"-10"	0	1250	0	"False"	55147	5	0	"0.0916128326754"	0	0	"-"	0	0	"-"	0	0	"-"	3	0	0.0916128326754	"3:0"	"5:0"	0	0	16	16	"3"	"-1.25882834057164"	"0.283986567188487"	"0.854080937655495"	"0.31"	"0.169"	3	-1.25882834057164	0.283986567188487	0.854080937655495	0.269	0.155	0	0.0234857849196539
"chr11"	"FOLR2"	71932725	"+"	"chr11"	"INPPL1"	71935832	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	13	0.00439882697947	"-16"	-269	-50	0	"False"	3138	65	0	"0.0183938343007"	20	0	"0.224387491419"	0	0	"-"	0	0	"-"	0	2	0.0146982090744	"48:0"	"39:0"	0	0	91	101	"70"	"-30.9926578699562"	"3.46784523716338e-14"	"9.90592732920712e-05"	"0.854713797719145"	"0.204843813606217"	70	-30.9926578699562	3.46784523716338e-14	9.90592732920712e-05	0.854713797719145	0.204843813606217	0	0
"chr17"	"PSMD11"	30734877	"+"	"chr17"	"PSMD11"	30741151	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	3	0	"0"	-36755	-30330	0	"True"	17542	16	0	"0.847528271404"	0	0	"-"	0	0	"-"	0	0	"-"	1	0	0.847528271404	"8:0"	"9:0"	0	0	97	97	"13"	"-7.18950066881743"	"0.000754465754730618"	"0.0355225760647819"	"0.386"	"0.201"	13	-7.18950066881743	0.000754465754730618	0.0355225760647819	0.413	0.195	0	0.0173053152039555
"chr1"	"PEX14"	10555773	"+"	"chr1"	"PEX14"	10611279	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	4	0	"-10"	395	15009	0	"False"	23740	10	0	"0.811407825198"	4	0	"0.161132267874"	0	0	"-"	0	0	"-"	0	0	0.681629982288	"8:0"	"6:0"	0	0	179	179	"8"	"-0.209619488867177"	"0.810892740989042"	"0.992518162867695"	"0.911"	"0.58"	8	-0.209619488867177	0.810892740989042	0.992518162867695	0.904	0.549	0	0
"chr9"	"FGD3"	95716365	"+"	"chr9"	"FGD3"	95738657	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	26	0.00584795321637	"-36"	6354	167	0	"False"	53206	144	0	"0.558839502885"	0	0	"-"	0	0	"-"	0	14	"-"	10	0	0.558839502885	"101:0"	"77:0"	0	0	641	641	"116"	"-71.0998153504558"	"1.323556633346e-31"	"4.79256905927026e-16"	"0.507319564391592"	"0.00850869285489072"	116	-71.0998153504558	1.323556633346e-31	4.79256905927026e-16	0.507319564391592	0.00850869285489072	0	0.0123609394313968
"chr4"	"TRIM2"	154217188	"+"	"chr4"	"TRIM2"	154230806	"+"	"no_fusion-donor_local-intrachrom_plus_reg"	6	0	"0"	0	-5831	0	"True"	41617	42	0	"0.0597603697211"	0	0	"-"	0	0	"-"	0	0	"-"	3	0	0.0597603697211	"28:0"	"17:0"	0	0	31	31	"31"	"-15.8124855941595"	"1.35745287381116e-07"	"1.1711078617946e-05"	"0.404824879242029"	"0.206208683425757"	31	-15.8124855941595	1.35745287381116e-07	1.1711078617946e-05	0.404824879242029	0.206208683425757	0	0.0173053152039555
"chr1"	"TXLNA"	32645369	"+"	"chr1"	"TXLNA"	32645916	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	3	0	"-10"	-8	1	0	"False"	28122	11	0	"0.848548594358"	0	0	"-"	0	0	"-"	0	0	"-"	1	0	0.848548594358	"6:0"	"6:0"	0	0	70	70	"8"	"-3.98385474747294"	"0.0186137495641947"	"0.466094730207956"	"0.449"	"0.223"	8	-3.98385474747294	0.0186137495641947	0.466094730207956	0.427	0.219	0	0.0160692212608158
"chr7"	"CCDC136"	128432468	"+"	"chr7"	"CCDC136"	128434521	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	10	0.00527704485488	"-16"	-13	119	0	"False"	49832	9	0	"6.52408367005e-05"	35	0	"0.636933014021"	0	0	"-"	0	9	"-"	2	2	0.0256665136889	"32:0"	"41:0"	0	0	466	466	"38"	"-10.4151519082148"	"2.99748485917394e-05"	"0.206030843846155"	"0.881076665607856"	"0.557336659240015"	38	-10.4151519082148	2.99748485917394e-05	0.206030843846155	0.881076665607856	0.557336659240015	0	0
"chr16"	"FUS"	31198149	"+"	"chr16"	"FUS"	31199647	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	5	0	"-10"	-8	1	0	"False"	15319	30	0	"0.00299743619979"	12	0	"0.217615528274"	0	0	"-"	0	0	"-"	0	2	0.00280036100692	"19:0"	"25:0"	0	0	420	420	"36"	"-41.2098352089748"	"1.26705646331269e-18"	"9.86346904044295e-08"	"0.269454230230859"	"0.000138423588289332"	36	-41.2098352089748	1.26705646331269e-18	9.86346904044295e-08	0.269454230230859	0.000138423588289332	0	0.0234857849196539
"chr6"	"FAM8A1"	17600889	"+"	"chr6"	"FAM8A1"	17602832	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	8	0	"-13"	-463	11	0	"False"	46943	13	3	"0.990812879004"	4	0	"0.855793420451"	0	0	"-"	0	0	"-"	1	0	0.996485084542	"7:0"	"11:0"	0	0	27	27	"4"	"-0.980818760527602"	"0.375003934702189"	"0.663708864640266"	"0.299"	"0.234"	4	-0.980818760527602	0.375003934702189	0.663708864640266	0.286	0.228	0	0.0210135970333745
"chr1"	"SLC16A4"	110905731	"-"	"chr1"	"SLC16A4"	110905722	"-"	"no_fusion-niether_local-intrachrom_minus_rev"	2	0	"-10"	258	-793	0	"False"	23853	9	0	"0.16227988033"	0	0	"-"	0	0	"-"	0	0	"-"	1	0	0.16227988033	"4:0"	"6:0"	0	0	14	14	"7"	"-4.96300792679687"	"0.00699186515241396"	"0.116733268396879"	"0.285"	"0.179"	7	-4.96300792679687	0.00699186515241396	0.116733268396879	0.274	0.152	0	0.0234857849196539
"chr12"	"DENND5B-AS1"	31716114	"+"	"chr12"	"DENND5B-AS1"	31743648	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	6	0	"-10"	-26939	791	0	"False"	7957	8	0	"0.995448457308"	0	0	"-"	0	0	"-"	0	0	"-"	2	0	0.995448457308	"6:0"	"4:0"	0	0	0	0	"2"	"-0.115622226059692"	"0.890811685180588"	"0.976444106159344"	"0.3"	"0.219"	2	-0.115622226059692	0.890811685180588	0.976444106159344	0.303	0.204	0	0.0210135970333745
"chr7"	"FOXP2"	114294056	"+"	"chr7"	"FOXP2"	114296496	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0	"-10"	-8	-1625	0	"False"	49719	2	0	"0.406544799922"	2	0	"0.806747046443"	0	0	"-"	0	0	"-"	0	0	0.803932394489	"2:0"	"2:0"	0	0	5	5	"2"	"-0.487823940821192"	"0.61396095698986"	"0.94307980197215"	"0.242"	"0.154"	2	-0.487823940821192	0.61396095698986	0.94307980197215	0.228	0.143	0	0.0271940667490729
"chr11"	"FOLR1"	71907115	"+"	"chr11"	"FOLR2"	71929675	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	3	0	"-33"	-252	58	0	"False"	3122	10	0	"0.0119528915482"	27	0	"0.0410150551125"	0	0	"-"	0	0	"-"	0	2	0.00443377717272	"25:0"	"15:0"	0	0	87	91	"31"	"-13.1070947422381"	"2.03077159262721e-06"	"0.00245877682645842"	"0.67485836409126"	"0.319758066880324"	31	-13.1070947422381	2.03077159262721e-06	0.00245877682645842	0.67485836409126	0.319758066880324	0	0.00370828182941904
"chr18"	"WDR7"	54483376	"+"	"chr18"	"WDR7"	54528614	"+"	"no_fusion-donor_local-intrachrom_plus_reg"	7	0	"-27"	1	-18561	0	"False"	18729	15	0	"0.0233586286573"	10	0	"0.554689133093"	0	0	"-"	0	0	"-"	1	0	0.055111295488	"10:0"	"16:0"	0	0	77	77	"15"	"-3.82281871195265"	"0.0218660797676894"	"0.411557796029105"	"0.656"	"0.396"	15	-3.82281871195265	0.0218660797676894	0.411557796029105	0.665	0.436	0	0.00370828182941904
"chr6"	"KLC4"	43034802	"+"	"chr6"	"KLC4"	43038437	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0	"-30"	-19	7	0	"False"	47940	7	0	"0.236722129455"	5	0	"0.146487117421"	0	0	"-"	0	0	"-"	0	1	0.148120464796	"3:0"	"10:0"	0	0	98	98	"7"	"-3.40840795322845"	"0.0330938454078305"	"0.179055096704052"	"0.318"	"0.23"	7	-3.40840795322845	0.0330938454078305	0.179055096704052	0.293	0.213	0	0.0210135970333745
"chr22"	"TRABD"	50635772	"+"	"chr22"	"TRABD"	50636781	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0.00684931506849	"-16"	-8	7	0	"False"	31361	2	0	"0.0460138598712"	2	0	"0.361728992262"	0	0	"-"	0	0	"-"	0	0	0.133132187417	"3:0"	"3:0"	0	0	80	80	"2"	"-0.506633134517279"	"0.602520774015912"	"0.950957564265065"	"0.253"	"0.153"	2	-0.506633134517279	0.602520774015912	0.950957564265065	0.233	0.143	0	0.0271940667490729
"chr9"	"NUP214"	134021151	"+"	"chr9"	"NUP214"	134025710	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	7	0.00266666666667	"0"	-540	-1	0	"True"	54167	20	0	"0.909726551464"	2	0	"0.0127919393258"	0	0	"-"	0	0	"-"	0	0	0.82012147528	"11:0"	"11:0"	0	0	50	50	"15"	"-4.5921010730117"	"0.0101315488708994"	"0.104768486585421"	"0.506"	"0.348"	15	-4.5921010730117	0.0101315488708994	0.104768486585421	0.533	0.384	0	0.00865265760197775
"chr10"	"LHPP"	126186692	"+"	"chr10"	"LHPP"	126186901	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0	"-10"	-5	296	0	"False"	1637	5	0	"0.65564364984"	2	0	"0.806747046443"	0	0	"-"	0	0	"-"	0	0	0.807219804847	"4:0"	"3:0"	0	0	62	62	"5"	"-2.97609706369606"	"0.0509914624253388"	"0.269786360343994"	"0.262"	"0.177"	5	-2.97609706369606	0.0509914624253388	0.269786360343994	0.252	0.176	0	0.0234857849196539
"chr5"	"CANX"	179125569	"+"	"chr5"	"CANX"	179133258	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	4	0	"-35"	-481	-1	0	"False"	44861	26	0	"0.303048486305"	14	0	"0.000679165366461"	0	0	"-"	0	0	"-"	0	2	0.0304316432855	"24:0"	"18:0"	0	0	499	499	"35"	"-15.8540645840457"	"1.3021686500322e-07"	"0.00797350985189343"	"0.764305966391179"	"0.265433290703695"	35	-15.8540645840457	1.3021686500322e-07	0.00797350985189343	0.764305966391179	0.265433290703695	0	0.00247218788627936
"chr4"	"GRID2"	94547579	"+"	"chr4"	"GRID2"	94556413	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	7	0.00657894736842	"-9"	-7	8993	0	"False"	40936	10	0	"0.999994648616"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.999994648616	"5:0"	"5:0"	0	0	1	1	"3"	"-0.000617205598185637"	"0.999382984834009"	"0.999987517350917"	"0.99"	"0.834"	3	-0.000617205598185637	0.999382984834009	0.999987517350917	0.99	0.839	0	0
"chr14"	"ARHGAP5"	32562784	"+"	"chr14"	"ARHGAP5"	32562794	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	7	0.00266666666667	"-15"	-808	3086	0	"False"	10645	14	0	"0.999906377236"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.999906377236	"8:0"	"6:0"	0	0	68	68	"3"	"-0.404327168370621"	"0.667425724957749"	"0.964024657101687"	"0.391"	"0.243"	3	-0.404327168370621	0.667425724957749	0.964024657101687	0.365	0.216	0	0.0173053152039555
"chr3"	"CAPN7"	15248069	"+"	"chr3"	"CAPN7"	15252307	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	3	0	"-34"	-35	-1304	0	"False"	38586	6	0	"0.553655470773"	0	0	"-"	0	0	"-"	0	2	"-"	0	1	0.553655470773	"6:0"	"4:0"	0	0	52	52	"4"	"-0.635885072626623"	"0.529466664425184"	"0.96179748768144"	"0.464"	"0.268"	4	-0.635885072626623	0.529466664425184	0.96179748768144	0.465	0.262	0	0.0135970333745365
"chr7"	"AGAP3"	150787623	"+"	"chr7"	"AGAP3"	150813881	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	13	0.00147275405007	"-13"	3464	1	0	"False"	50435	38	0	"7.3047280111e-05"	22	0	"0.621563355795"	0	0	"-"	0	0	"-"	0	4	0.000894080073728	"31:0"	"33:0"	0	0	53	53	"48"	"-32.5088904057313"	"7.61321832002998e-15"	"2.5881587764886e-09"	"0.298647339223314"	"0.031634437804712"	48	-32.5088904057313	7.61321832002998e-15	2.5881587764886e-09	0.298647339223314	0.031634437804712	0	0.0210135970333745
"chr11"	"SF3B2"	65818449	"+"	"chr11"	"SF3B2"	65818991	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	13	0.00587371512482	"-34"	-1539	-825	0	"False"	2778	18	0	"0.298888123451"	3	0	"0.0916104906217"	0	0	"-"	0	3	"-"	3	0	0.207353146165	"20:0"	"10:0"	0	0	140	140	"14"	"-7.26638595302989"	"0.000698632326759489"	"0.0353059651437755"	"0.399"	"0.207"	14	-7.26638595302989	0.000698632326759489	0.0353059651437755	0.437	0.218	0	0.0160692212608158
"chr1"	"ACTN2"	236891983	"+"	"chr1"	"ACTN2"	236894534	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	3	0	"0"	927	1	0	"True"	27525	2	0	"0.00976533112941"	4	0	"0.089541218121"	0	0	"-"	0	0	"-"	1	0	0.00700506596039	"6:0"	"1:0"	0	0	25	25	"3"	"-1.21148586851061"	"0.297754526500211"	"0.647805860501088"	"0.234"	"0.17"	3	-1.21148586851061	0.297754526500211	0.647805860501088	0.21	0.159	0	0.030902348578492
"chr12"	"ULK1"	132391433	"+"	"chr12"	"ULK1"	132392038	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	10	0	"-35"	-36	-2	0	"False"	7289	42	0	"0.111908695692"	1	0	"0.0681777140242"	0	0	"-"	0	0	"-"	0	0	0.0909201308608	"21:0"	"22:0"	0	0	518	518	"34"	"-27.2705738114042"	"1.43397069270492e-12"	"1.18882093080429e-07"	"0.2466350441802"	"0.0183424338238171"	34	-27.2705738114042	1.43397069270492e-12	1.18882093080429e-07	0.2466350441802	0.0183424338238171	0	0.0247218788627936
"chr12"	"PFKM"	48513209	"+"	"chr12"	"PFKM"	48516548	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	4	0.00440528634361	"-35"	20	-2	0	"False"	8179	14	0	"0.267563764074"	14	0	"0.178262193284"	0	0	"-"	0	0	"-"	0	2	0.200400382225	"17:0"	"14:0"	0	0	232	232	"16"	"-13.9337981002248"	"8.88440551678172e-07"	"0.0109538442211138"	"0.528028684068528"	"0.0513263552010538"	16	-13.9337981002248	8.88440551678172e-07	0.0109538442211138	0.528028684068528	0.0513263552010538	0	0.00988875154511743
"chr5"	"CANX"	179121618	"+"	"chr5"	"CANX"	179125277	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	4	0.00334448160535	"-20"	-4432	-653	0	"False"	44845	11	0	"0.944473683736"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.944473683736	"6:0"	"5:0"	0	0	499	499	"6"	"-3.64951491238677"	"0.0260037398118605"	"0.541079347604308"	"0.375"	"0.185"	6	-3.64951491238677	0.0260037398118605	0.541079347604308	0.359	0.175	0	0.0185414091470952
"chr7"	"AGBL3"	134730656	"+"	"chr7"	"AGBL3"	134766520	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	3	0.00446428571429	"-10"	-6	49	0	"False"	49986	7	0	"0.130414983988"	3	0	"0.307351902293"	0	0	"-"	0	0	"-"	0	1	0.133947356443	"3:0"	"8:0"	0	0	31	31	"8"	"-3.04672051130159"	"0.0475144924007867"	"0.203933976202846"	"0.364"	"0.262"	8	-3.04672051130159	0.0475144924007867	0.203933976202846	0.343	0.267	0	0.0185414091470952
"chr17"	"CEP95"	62514156	"+"	"chr17"	"CEP95"	62515437	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	2	0	"-24"	1210	-2	0	"False"	15795	14	0	"0.000520364261102"	7	0	"0.186517038023"	0	0	"-"	0	0	"-"	5	0	0.000559924377103	"15:0"	"11:0"	0	0	204	204	"19"	"-11.5663467332418"	"9.47980574214855e-06"	"0.00143947342364477"	"0.45240748138368"	"0.170389563639758"	19	-11.5663467332418	9.47980574214855e-06	0.00143947342364477	0.45240748138368	0.170389563639758	0	0.0148331273176761
"chr10"	"WDR37"	1120440	"+"	"chr10"	"WDR37"	1123848	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	3	0	"-10"	2207	1	0	"False"	1431	13	0	"0.211158964368"	6	0	"0.00605194070679"	0	0	"-"	0	0	"-"	1	1	0.0483870754134	"12:0"	"9:0"	0	0	101	101	"14"	"-16.1892629538447"	"9.3130606889969e-08"	"0.00147156364887325"	"0.239"	"0.044"	14	-16.1892629538447	9.3130606889969e-08	0.00147156364887325	0.251	0.038	0	0.0234857849196539
"chr20"	"SRC"	35973332	"+"	"chr20"	"SRC"	36022296	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	3	0	"-35"	42	-2	0	"False"	29846	6	0	"0.288678972456"	6	0	"0.803932394489"	0	0	"-"	0	0	"-"	0	1	0.628300918616	"8:0"	"5:0"	0	0	147	147	"8"	"-1.46516303897282"	"0.231040319830016"	"0.696876528922134"	"0.522"	"0.372"	8	-1.46516303897282	0.231040319830016	0.696876528922134	0.499	0.351	0	0.0123609394313968
"chr19"	"SPPL2B"	2340040	"+"	"chr19"	"SPPL2B"	2340901	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	6	0.00331125827815	"-14"	75	5	0	"False"	21228	5	0	"0.999820420833"	3	0	"0.833059017852"	0	0	"-"	0	1	"-"	0	0	0.999913639818	"4:0"	"5:0"	0	0	316	316	"3"	"-0.0416605928210462"	"0.959195283095514"	"0.997662367783773"	"0.701"	"0.382"	3	-0.0416605928210462	0.959195283095514	0.997662367783773	0.731	0.357	0	0.00247218788627936
"chr22"	"RANBP1"	20114335	"+"	"chr22"	"RANBP1"	20114483	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0.02	"-16"	-369	8	0	"False"	31630	9	0	"0.000400635192784"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.000400635192784	"4:0"	"5:0"	0	0	22	22	"6"	"-3.97315531353335"	"0.0188139753894043"	"0.300489491853704"	"0.313"	"0.173"	6	-3.97315531353335	0.0188139753894043	0.300489491853704	0.298	0.158	0	0.0210135970333745
"chr17"	"NF1"	29687709	"+"	"chr17"	"NF1"	29694245	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0	"-10"	-12	6740	0	"False"	17491	8	0	"0.0157078387598"	2	0	"0.361728992262"	0	0	"-"	0	0	"-"	1	1	0.0209034154269	"4:0"	"8:0"	0	0	53	53	"8"	"-5.74469725564175"	"0.00319970309708555"	"0.256675202491045"	"0.383"	"0.163"	8	-5.74469725564175	0.00319970309708555	0.256675202491045	0.359	0.146	0	0.0185414091470952
"chr11"	"PRDM10"	129770208	"-"	"chr11"	"PRDM10"	129770192	"-"	"no_fusion-niether_local-intrachrom_minus_rev"	2	0	"-10"	607	-2219	0	"False"	4249	5	0	"0.890938028517"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.890938028517	"4:0"	"1:0"	0	0	10	10	"2"	"-0.203499138906163"	"0.815870906863781"	"0.957037617555818"	"0.256"	"0.193"	2	-0.203499138906163	0.815870906863781	0.957037617555818	0.249	0.182	0	0.0247218788627936
"chr14"	"RNF31"	24616426	"+"	"chr14"	"RNF31"	24616742	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	3	0	"-15"	-673	83	0	"False"	10583	9	0	"0.16227988033"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.16227988033	"4:0"	"5:0"	0	0	51	51	"5"	"-2.07828077010624"	"0.125145180691208"	"0.729637263018029"	"0.383"	"0.212"	5	-2.07828077010624	0.125145180691208	0.729637263018029	0.358	0.21	0	0.0185414091470952
"chr19"	"SEC1P"	49183918	"+"	"chr19"	"SEC1P"	49184019	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0	"-34"	-1584	737	0	"False"	22499	15	0	"0.0747611874759"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.0747611874759	"7:0"	"8:0"	0	0	24	24	"12"	"-1.35040141339921"	"0.259136219014904"	"0.890201572610665"	"0.784"	"0.533"	12	-1.35040141339921	0.259136219014904	0.890201572610665	0.775	0.51	0	0.00247218788627936
"chr2"	"D2HGDH"	242674221	"+"	"chr2"	"D2HGDH"	242674553	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0	"-20"	111	5	0	"True"	36237	4	0	"0.0693040435373"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.0693040435373	"3:0"	"1:0"	0	0	30	30	"2"	"-0.057649651149702"	"0.943980612031565"	"0.99837911157162"	"0.588"	"0.242"	2	-0.057649651149702	0.943980612031565	0.99837911157162	0.597	0.228	0	0.00370828182941904
"chr5"	"CARTPT"	71052018	"+"	"chr5"	"CARTPT"	71074749	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0.00675675675676	"-32"	35143	58414	0	"False"	42730	14	0	"0.00199470682935"	0	0	"-"	0	0	"-"	0	0	"-"	1	0	0.00199470682935	"9:0"	"8:0"	0	0	0	0	"12"	"-1.57742357505353"	"0.206506461801531"	"0.856171632199734"	"0.762"	"0.505"	12	-1.57742357505353	0.206506461801531	0.856171632199734	0.744	0.492	0	0.00247218788627936
"chr16"	"SOLH"	597876	"+"	"chr16"	"SOLH"	601831	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	4	0	"-26"	-411	-220	0	"False"	13055	12	0	"0.839072503622"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.839072503622	"5:0"	"7:0"	0	0	37	37	"6"	"-0.758698973253972"	"0.468275269513978"	"0.79616830673826"	"0.479"	"0.353"	6	-0.758698973253972	0.468275269513978	0.79616830673826	0.439	0.341	0	0.0160692212608158
"chr5"	"TARS"	33441965	"+"	"chr5"	"TARS"	33445436	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	5	0	"-12"	716	6	0	"False"	45148	13	0	"0.996829286131"	0	0	"-"	0	0	"-"	0	0	"-"	0	1	0.996829286131	"4:0"	"10:0"	0	0	112	112	"6"	"-2.96606875364783"	"0.0515053932421065"	"0.299417147023799"	"0.312"	"0.203"	6	-2.96606875364783	0.0515053932421065	0.299417147023799	0.297	0.208	0	0.0210135970333745
"chr12"	"BTBD11"	107932001	"+"	"chr12"	"BTBD11"	107937749	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0.00657894736842	"-34"	-5915	37	0	"True"	6724	2	0	"0.0219551018567"	0	0	"-"	0	0	"-"	0	0	"-"	2	0	0.0219551018567	"1:0"	"3:0"	0	0	2	2	"2"	"-0.233911585344462"	"0.791431786971131"	"0.944613871762693"	"0.243"	"0.186"	2	-0.233911585344462	0.791431786971131	0.944613871762693	0.228	0.176	0	0.0271940667490729
